puan,id,Sehir Tag,Universite Tag,Bolum,ikinci okul,lise bolum,Universite Turu,Sinif,Not Ortalamasi,lise tur,anne egitim,baba egitim,kulup,stk proje,girisim,ingilizce,cinsiyet,anne calisma,baba calisma,yas,Basvuru Yili,Kardes Sayisi
35,60796,105,47,4,0,404,0,4,6,1,4,3,0,0,0,0,0,3,2,,2022,3.0
35,60797,2,78,33,0,173,0,4,3,1,1,1,1,0,0,0,1,2,3,,2022,1.0
35,60798,81,162,14,0,173,0,3,3,1,4,5,1,0,0,0,1,3,2,,2022,1.0
35,60799,77,131,25,0,404,0,2,6,1,4,4,1,0,0,0,0,3,3,,2022,2.0
35,60800,14,31,14,0,404,0,3,3,1,1,1,0,0,0,0,0,3,3,,2022,1.0
35,60801,4,291,26,0,173,0,4,2,1,5,1,0,0,0,0,0,3,2,,2022,2.0
35,60802,14,266,52,0,173,1,4,1,1,1,1,1,0,0,0,0,2,3,,2022,1.0
35,60803,81,287,1,0,404,1,1,6,4,3,2,1,0,0,0,0,3,2,,2022,1.0
34,60804,81,196,6,0,173,1,1,-1,1,3,3,1,0,0,0,0,3,2,,2022,4.0
34,60805,81,274,3,0,404,0,3,6,4,5,1,0,0,0,0,0,2,3,,2022,2.0
34,60806,2,78,52,0,173,0,3,3,1,4,4,1,0,0,0,0,3,2,,2022,3.0
34,60807,151,295,13,0,173,0,4,1,4,1,1,0,0,0,0,1,2,2,,2022,1.0
34,60808,81,43,99,0,173,1,4,6,4,1,3,0,0,1,0,1,3,2,,2022,1.0
34,60809,14,266,3,0,173,1,4,3,1,4,5,1,0,0,0,1,3,3,,2022,2.0
34,60810,81,164,34,0,110,0,3,3,4,4,5,0,0,1,0,1,2,2,,2022,0.0
34,60811,14,238,2,0,404,0,1,-1,4,4,3,1,0,1,0,1,3,2,,2022,1.0
34,60812,141,186,45,0,404,0,2,6,4,1,2,1,0,0,0,0,2,2,,2022,3.0
34,60813,84,88,3,0,404,0,4,2,1,5,4,0,0,0,0,0,2,2,,2022,3.0
34,60814,81,212,14,0,173,0,3,3,1,4,3,1,0,1,0,0,3,2,,2022,1.0
34,60815,81,159,57,0,404,0,2,1,1,1,1,1,0,0,0,0,3,2,,2022,1.0
34,60816,110,128,7,0,404,0,5,3,1,5,4,1,0,0,0,1,3,2,,2022,3.0
34,60817,81,290,52,0,173,0,4,1,1,3,3,0,0,0,0,1,3,2,,2022,2.0
34,60818,81,213,16,0,404,1,2,6,4,4,3,1,0,0,0,0,3,2,,2022,2.0
34,60819,120,229,56,0,449,0,4,1,1,5,4,0,0,1,0,0,2,2,,2022,3.0
34,60820,81,133,19,0,173,1,1,2,1,5,4,0,0,1,0,1,3,2,,2022,2.0
34,60821,84,169,45,0,404,1,3,2,4,1,1,1,0,0,0,0,2,2,,2022,1.0
34,60822,14,32,8,0,173,0,3,3,1,5,3,1,0,0,0,0,3,2,,2022,2.0
34,60823,81,150,7,0,404,1,5,2,1,5,1,0,0,1,0,1,3,2,,2022,3.0
34,60824,81,159,44,0,404,0,4,1,1,3,3,1,0,0,0,1,2,3,,2022,2.0
34,60825,81,212,21,0,173,0,1,-1,1,2,4,1,0,1,0,0,2,2,,2022,1.0
34,60826,81,51,4,0,404,1,4,1,1,4,3,1,0,0,0,0,3,2,,2022,2.0
34,60827,81,162,21,0,173,0,2,1,1,5,3,0,0,0,0,0,3,2,,2022,1.0
34,60828,81,212,21,0,173,0,2,6,1,1,4,0,0,0,0,1,2,3,,2022,1.0
34,60829,81,162,33,0,173,0,4,6,1,6,4,1,0,0,0,0,3,3,,2022,4.0
34,60830,16,32,46,0,173,0,4,2,1,3,4,0,0,1,0,0,2,2,,2022,2.0
34,60831,110,128,26,0,173,0,2,2,1,5,3,0,0,0,0,0,3,2,,2022,4.0
34,60832,81,62,4,0,404,0,3,3,1,3,1,1,0,0,0,1,3,2,,2022,1.0
34,60833,35,63,9,0,404,0,3,3,4,1,4,0,0,0,0,1,3,2,,2022,2.0
34,60834,2,102,45,0,404,0,4,6,1,5,1,0,0,1,0,1,3,3,,2022,2.0
34,60835,51,254,46,0,173,0,2,3,1,1,5,0,0,0,0,1,3,3,,2022,4.0
34,60836,58,85,6,0,173,0,4,1,1,5,4,1,0,0,0,1,3,3,,2022,4.0
34,60837,93,78,24,0,173,0,2,2,1,6,5,0,0,0,0,1,3,3,,2022,4.0
34,60838,139,270,56,0,449,0,2,3,1,3,4,1,0,0,0,0,3,3,,2022,3.0
34,60839,81,127,84,0,404,1,1,-1,1,4,5,1,0,1,0,0,2,2,,2022,1.0
34,60840,81,212,58,0,449,0,2,2,1,5,3,0,0,0,0,0,3,3,,2022,2.0
34,60841,113,211,28,0,449,0,4,3,1,5,5,0,0,0,0,0,3,2,,2022,3.0
34,60842,84,174,27,0,404,1,3,2,1,6,6,0,0,0,0,0,3,3,,2022,4.0
34,60843,140,267,35,0,449,0,2,2,1,3,3,1,0,0,0,0,3,3,,2022,3.0
34,60844,62,106,18,0,404,0,3,3,1,4,4,0,0,0,0,1,3,2,,2022,4.0
34,60845,81,147,17,0,404,1,3,3,1,6,5,1,0,0,0,1,3,3,,2022,1.0
34,60846,110,259,23,0,173,0,2,2,1,3,3,0,0,0,0,0,3,2,,2022,2.0
34,60847,132,119,17,0,404,0,2,1,1,6,5,1,0,0,0,0,3,2,,2022,4.0
34,60848,77,121,3,0,404,1,2,3,1,4,6,0,0,0,0,1,2,3,,2022,2.0
34,60849,137,115,3,0,404,0,2,2,1,6,5,0,0,0,0,0,3,3,,2022,4.0
34,60850,81,103,12,0,173,0,1,-1,1,1,3,1,0,1,0,1,3,2,,2022,1.0
34,60851,78,179,35,0,449,0,3,2,1,5,4,0,0,0,0,0,3,3,,2022,4.0
34,60852,20,42,28,0,449,0,2,6,1,1,3,1,0,0,0,0,3,3,,2022,1.0
34,60853,58,179,35,0,449,0,3,2,1,3,3,0,0,0,0,0,3,2,,2022,1.0
34,60854,6,11,36,0,404,0,2,6,4,3,3,0,0,1,0,1,3,3,,2022,1.0
34,60855,105,227,56,0,449,0,4,3,1,5,4,1,0,0,0,1,3,2,,2022,3.0
34,60856,105,254,3,0,404,0,3,2,1,5,4,0,0,0,0,0,3,3,,2022,3.0
34,60857,117,221,46,0,173,0,4,3,1,5,3,1,0,0,0,1,3,3,,2022,3.0
34,60858,53,61,7,0,404,0,5,6,1,6,5,0,0,1,0,1,3,2,,2022,4.0
34,60859,88,31,68,0,404,0,2,2,1,3,3,0,0,0,0,0,3,2,,2022,2.0
34,60860,118,227,17,0,404,0,2,3,1,5,1,1,0,0,0,1,3,2,,2022,4.0
34,60861,141,186,33,0,173,0,4,6,1,5,4,0,0,1,0,1,3,2,,2022,1.0
34,60862,84,88,17,0,404,0,3,1,1,6,5,1,0,0,0,1,3,3,,2022,4.0
34,60863,80,260,55,0,449,0,2,6,1,5,5,1,0,0,0,0,3,3,,2022,1.0
34,60864,62,106,40,0,404,0,2,2,4,4,5,0,0,0,0,1,3,3,,2022,2.0
34,60865,95,237,8,0,173,0,3,3,1,5,5,1,0,0,0,1,3,3,,2022,2.0
34,60866,81,233,24,0,449,1,2,2,1,4,1,1,0,1,0,1,3,2,,2022,1.0
34,60867,81,212,95,0,404,0,4,3,1,4,1,1,0,0,0,1,2,3,,2022,1.0
34,60868,81,287,6,0,173,1,4,3,4,1,1,1,0,1,0,1,2,2,,2022,1.0
34,60869,14,104,17,0,404,0,3,2,1,6,5,0,0,0,0,0,3,2,,2022,4.0
34,60870,14,238,14,0,449,0,5,3,1,5,6,0,0,0,0,1,3,3,,2022,3.0
34,60871,129,246,60,0,173,0,4,2,1,5,1,0,0,0,0,0,3,2,,2022,2.0
34,60872,81,162,3,0,404,0,3,6,4,5,3,1,0,0,0,1,2,2,,2022,1.0
34,60873,81,264,4,0,404,0,4,2,4,5,5,0,0,0,0,0,3,2,,2022,3.0
34,60874,81,159,53,0,404,0,1,-1,1,5,3,1,0,0,0,1,3,2,,2022,1.0
34,60875,81,160,14,0,173,1,2,3,1,5,4,1,0,1,0,0,2,3,,2022,4.0
34,60876,81,162,52,0,173,0,3,1,1,3,3,1,0,0,0,0,3,3,,2022,0.0
34,60877,14,104,18,0,404,0,2,1,1,5,3,1,0,0,0,0,3,2,,2022,3.0
34,60878,81,159,1,0,404,0,3,1,1,4,1,1,0,1,0,0,2,3,,2022,2.0
34,60879,81,108,4,0,404,0,4,3,1,1,1,0,0,0,0,0,3,3,,2022,1.0
34,60880,93,281,75,0,449,0,2,3,1,5,3,1,0,0,0,1,3,3,,2022,1.0
34,60881,81,194,3,0,449,0,4,2,1,5,5,0,0,0,0,0,3,2,,2022,4.0
34,60882,81,247,1,0,404,1,3,2,4,1,1,0,0,0,0,0,2,2,,2022,3.0
34,60883,102,198,15,0,404,0,2,2,1,5,4,0,0,1,0,0,3,2,,2022,3.0
34,60884,115,162,3,0,404,0,1,2,4,3,1,0,0,0,0,1,2,3,,2022,3.0
34,60885,77,89,3,0,404,0,2,1,1,5,1,0,0,0,0,0,3,2,,2022,4.0
34,60886,81,93,12,0,173,0,3,2,1,1,3,0,0,0,0,0,2,2,,2022,0.0
34,60887,129,114,13,0,173,0,3,6,1,3,3,0,0,1,0,0,2,3,,2022,1.0
34,60888,47,198,4,0,404,0,4,2,1,1,1,0,0,0,0,0,2,2,,2022,2.0
34,60889,77,121,59,0,449,0,2,3,1,6,4,1,0,0,0,0,3,3,,2022,4.0
34,60890,81,288,29,0,404,1,2,3,1,4,3,1,0,0,0,0,3,2,,2022,2.0
34,60891,14,115,27,0,404,0,4,2,1,4,1,0,0,0,0,0,3,3,,2022,3.0
34,60892,115,188,63,0,173,0,4,2,1,6,6,0,0,0,0,0,3,2,,2022,3.0
34,60893,145,267,77,0,449,0,3,2,1,5,5,0,0,0,0,0,3,2,,2022,4.0
34,60894,91,185,8,0,173,0,3,6,4,4,4,0,0,1,0,0,2,2,,2022,3.0
34,60895,41,63,3,0,449,0,2,2,4,3,3,0,0,0,0,1,2,3,,2022,1.0
34,60896,81,220,16,0,404,0,4,3,4,6,5,0,0,0,0,1,3,2,,2022,4.0
34,60897,59,23,14,0,173,0,6,6,1,3,3,1,0,0,0,0,2,2,,2022,0.0
34,60898,14,263,64,0,404,1,1,-1,4,2,1,1,0,0,0,0,2,2,,2022,1.0
34,60899,14,238,79,0,404,0,2,3,1,3,1,1,0,0,0,0,3,2,,2022,1.0
34,60900,25,45,14,0,173,0,3,2,1,4,5,0,0,1,0,0,3,2,,2022,1.0
34,60901,14,31,59,0,449,0,2,6,1,6,4,0,0,0,0,0,3,3,,2022,4.0
34,60902,14,31,14,0,173,0,4,2,1,1,1,0,0,0,0,0,2,2,,2022,2.0
34,60903,81,89,6,0,173,0,4,3,4,1,1,0,0,0,0,1,3,2,,2022,3.0
34,60904,41,69,12,0,173,0,3,2,1,3,1,0,0,0,0,0,2,3,,2022,2.0
34,60905,81,102,3,0,404,0,5,2,1,4,4,0,0,0,0,0,2,2,,2022,2.0
34,60906,102,198,1,0,404,0,3,2,1,1,1,0,0,0,0,0,3,3,,2022,1.0
34,60907,81,67,19,0,404,0,3,2,1,5,5,0,0,0,0,0,3,2,,2022,2.0
34,60908,14,104,1,0,404,0,2,2,1,5,5,0,0,0,0,0,3,3,,2022,3.0
34,60909,77,78,1,0,404,0,4,1,1,3,3,1,0,0,0,0,3,2,,2022,1.0
34,60910,33,13,18,0,404,0,2,6,1,5,5,1,0,0,0,0,3,3,,2022,4.0
34,60911,115,190,24,0,404,0,3,2,1,5,5,0,0,1,0,0,3,2,,2022,3.0
34,60912,132,59,55,0,110,0,4,2,1,5,5,0,0,0,0,1,3,2,,2022,4.0
34,60913,81,282,21,0,173,1,4,2,1,3,5,1,0,1,0,0,3,3,,2022,1.0
34,60914,81,51,1,0,404,1,2,3,1,5,4,1,0,0,0,1,3,2,,2022,4.0
34,60915,112,173,3,0,449,0,2,3,4,5,5,0,0,0,0,0,3,2,,2022,1.0
34,60916,115,216,13,0,173,0,2,1,1,6,5,1,0,0,0,0,3,3,,2022,4.0
34,60917,16,16,9,0,404,0,4,3,4,1,1,0,0,0,0,1,2,2,,2022,1.0
34,60918,81,270,12,0,173,0,3,3,1,5,5,0,0,0,0,0,2,3,,2022,2.0
34,60919,81,162,6,0,173,0,2,3,4,6,4,1,0,0,0,1,3,2,,2022,4.0
34,60920,81,43,32,0,449,1,1,-1,4,5,3,1,0,1,0,1,2,3,,2022,3.0
34,60921,43,76,29,0,404,0,3,2,1,4,5,0,0,0,0,0,3,2,,2022,1.0
34,60922,81,117,36,0,404,1,-1,-1,1,5,4,1,0,0,0,0,2,2,,2022,0.0
34,60923,81,288,47,0,173,1,4,2,1,5,5,0,0,1,0,0,2,2,,2022,4.0
34,60924,84,85,33,0,173,0,3,6,1,3,3,1,0,0,0,0,3,2,,2022,1.0
34,60925,14,238,12,0,173,0,3,3,1,4,3,1,0,0,0,0,3,3,,2022,1.0
34,60926,81,152,16,0,404,1,3,2,1,5,5,0,0,1,0,0,3,2,,2022,2.0
34,60927,2,216,4,0,110,0,2,3,1,6,5,1,0,0,0,0,3,2,,2022,4.0
34,60928,14,48,81,0,110,1,3,3,1,1,3,0,0,0,0,1,2,3,,2022,1.0
34,60929,41,70,2,0,404,0,4,3,4,1,1,0,0,1,0,1,2,3,,2022,1.0
34,60930,14,238,14,0,173,0,1,-1,1,1,1,1,0,0,0,1,2,2,,2022,1.0
34,60931,81,159,53,0,404,0,3,2,1,5,3,0,0,0,0,0,3,2,,2022,1.0
34,60932,81,212,14,0,173,0,3,6,1,1,1,1,0,0,0,0,3,2,,2022,0.0
34,60933,145,249,23,0,173,0,4,1,1,6,6,0,0,0,0,0,3,3,,2022,4.0
34,60934,14,115,85,0,404,0,3,6,4,3,3,1,0,0,0,0,2,3,,2022,0.0
34,60935,59,23,3,0,173,0,4,2,1,3,5,1,0,1,0,0,3,2,,2022,1.0
34,60936,81,143,40,0,404,1,5,3,1,1,1,0,0,1,0,1,2,2,,2022,1.0
34,60937,49,242,16,0,404,0,5,2,1,3,1,0,0,1,0,0,3,3,,2022,2.0
34,60938,120,89,4,0,404,0,4,2,1,4,3,0,0,0,0,0,3,2,,2022,2.0
34,60939,139,212,33,0,173,0,4,3,1,5,4,1,0,1,0,0,2,2,,2022,2.0
34,60940,81,212,70,0,173,0,4,3,1,1,4,1,0,1,0,0,2,2,,2022,2.0
34,60941,81,162,8,0,173,0,4,1,1,3,1,1,0,0,0,0,3,2,,2022,2.0
34,60942,14,115,33,0,173,0,2,6,1,5,5,1,0,0,0,1,2,2,,2022,0.0
34,60943,81,56,61,0,404,1,2,2,1,5,5,0,0,1,0,0,3,2,,2022,1.0
34,60944,84,167,19,0,173,0,3,6,1,5,5,1,0,0,0,0,3,3,,2022,4.0
34,60945,77,120,48,0,404,1,2,6,1,6,6,1,0,0,0,0,3,2,,2022,4.0
34,60946,84,85,14,0,173,0,2,6,1,5,5,1,0,0,0,0,3,3,,2022,2.0
34,60947,81,136,52,0,173,1,2,1,1,5,5,1,0,1,0,0,3,2,,2022,2.0
34,60948,14,238,84,0,404,0,2,2,1,5,5,0,0,0,0,1,3,3,,2022,1.0
34,60949,81,241,2,0,404,1,4,6,1,3,3,1,0,1,0,1,3,2,,2022,1.0
34,60950,81,159,2,0,404,0,2,3,1,1,3,1,0,0,0,1,2,2,,2022,1.0
34,60951,81,212,24,0,173,0,4,2,1,5,6,0,0,0,0,0,3,3,,2022,0.0
34,60952,84,73,55,0,110,0,4,2,4,5,5,0,0,0,0,0,2,3,,2022,2.0
34,60953,81,212,14,0,173,0,3,2,1,5,3,1,0,1,0,0,3,2,,2022,2.0
34,60954,14,238,33,0,173,0,3,6,1,3,1,0,0,1,0,0,3,2,,2022,1.0
34,60955,81,159,7,0,404,0,4,3,4,1,1,0,0,0,0,1,3,3,,2022,2.0
34,60956,84,168,23,0,173,0,3,1,1,3,3,1,0,0,0,0,3,3,,2022,1.0
34,60957,117,221,26,0,449,0,2,2,1,3,1,0,0,0,0,0,3,2,,2022,1.0
34,60958,58,92,4,0,404,0,3,3,1,3,3,1,0,0,0,1,3,3,,2022,2.0
34,60959,81,213,6,0,173,1,3,3,1,3,3,1,0,0,0,0,3,2,,2022,2.0
34,60960,7,125,3,0,173,0,3,1,4,3,4,1,0,1,0,1,3,2,,2022,1.0
34,60961,81,138,2,0,404,1,3,6,4,4,4,1,0,0,0,0,3,2,,2022,3.0
34,60962,53,81,17,0,404,0,2,2,1,6,5,1,0,1,0,1,3,3,,2022,4.0
34,60963,81,159,87,0,404,0,1,6,4,1,2,1,0,1,0,1,3,2,,2022,4.0
34,60964,81,213,40,0,404,1,2,6,1,1,2,1,0,0,0,0,2,2,,2022,1.0
34,60965,81,264,4,0,404,0,4,2,1,4,4,0,0,0,0,0,3,3,,2022,3.0
34,60966,20,42,40,0,404,0,3,2,1,5,3,0,0,1,0,0,3,2,,2022,2.0
34,60967,81,162,41,0,449,0,4,3,1,6,6,0,0,1,0,1,3,3,,2022,3.0
34,60968,81,162,6,0,173,0,3,6,1,1,1,1,0,1,0,1,2,2,,2022,1.0
34,60969,88,102,48,0,404,0,3,2,1,5,5,0,0,0,0,0,3,3,,2022,3.0
34,60970,81,213,14,0,173,0,2,6,4,1,1,1,0,0,0,1,2,2,,2022,2.0
34,60971,131,236,40,0,404,0,4,3,1,4,3,1,0,0,0,1,3,3,,2022,1.0
34,60972,81,62,65,0,404,0,1,-1,1,3,1,1,0,0,0,0,3,2,,2022,1.0
34,60973,95,2,70,0,173,0,3,2,1,3,1,0,0,0,0,0,3,3,,2022,1.0
34,60974,14,238,33,0,173,0,3,6,1,5,1,0,0,0,0,0,3,2,,2022,3.0
34,60975,121,189,18,0,404,0,4,2,1,5,4,0,0,0,0,0,3,2,,2022,3.0
34,60976,81,212,23,0,173,0,4,2,1,3,4,0,0,0,0,0,3,2,,2022,2.0
34,60977,41,69,21,0,173,0,3,2,1,6,5,0,0,1,0,0,2,2,,2022,4.0
34,60978,81,243,46,0,173,1,3,6,1,4,3,1,0,0,0,0,3,2,,2022,1.0
34,60979,14,238,37,0,404,0,2,6,1,5,1,1,0,0,0,0,3,2,,2022,3.0
34,60980,115,85,14,0,173,0,1,-1,1,5,5,1,0,0,0,0,2,2,,2022,2.0
34,60981,81,212,14,0,173,0,2,3,1,5,4,1,0,1,0,0,2,2,,2022,2.0
34,60982,81,290,38,0,404,0,1,-1,1,3,4,1,0,0,0,0,3,3,,2022,1.0
34,60983,117,154,6,0,173,1,3,3,4,5,1,1,0,0,0,1,2,2,,2022,3.0
34,60984,81,287,19,0,173,1,3,6,4,1,1,1,0,0,0,1,2,2,,2022,2.0
34,60985,81,290,4,0,404,0,5,3,1,1,1,0,0,0,0,1,2,2,,2022,1.0
34,60986,14,186,3,0,404,0,-1,6,1,3,3,1,0,1,0,1,3,2,,2022,1.0
34,60987,14,25,6,0,173,0,3,3,1,5,3,0,0,0,0,1,3,2,,2022,2.0
34,60988,84,85,2,0,404,0,1,-1,1,5,5,0,0,1,0,1,3,2,,2022,1.0
34,60989,113,9,21,0,173,0,3,3,1,6,3,1,0,0,0,1,3,3,,2022,4.0
34,60990,59,23,43,0,173,0,2,6,1,3,3,1,0,1,0,0,3,3,,2022,1.0
34,60991,102,162,61,0,404,0,3,2,1,4,3,0,0,0,0,0,3,3,,2022,2.0
34,60992,14,38,9,0,404,1,2,2,1,1,1,0,0,0,0,0,2,2,,2022,1.0
34,60993,84,85,1,0,404,0,3,6,4,5,4,0,0,1,0,1,3,2,,2022,1.0
34,60994,42,73,14,0,173,0,3,6,1,5,3,1,0,0,0,0,3,3,,2022,2.0
34,60995,55,270,61,0,404,0,5,2,1,4,3,0,0,0,0,0,3,3,,2022,1.0
34,60996,14,266,40,0,404,1,2,1,1,3,1,0,0,1,0,1,3,2,,2022,1.0
34,60997,95,89,40,0,404,0,4,6,1,3,1,0,0,0,0,1,2,2,,2022,1.0
34,60998,81,162,52,0,173,0,2,1,1,3,3,1,0,0,0,1,3,2,,2022,1.0
34,60999,81,212,21,0,173,0,3,2,1,3,5,0,0,1,0,0,2,2,,2022,2.0
34,61000,81,212,14,0,173,0,2,6,1,5,5,1,0,0,0,0,3,2,,2022,1.0
33,61001,81,62,34,0,110,0,2,2,1,5,5,0,0,0,0,1,3,2,,2022,0.0
33,61002,81,241,3,0,173,1,3,2,1,3,4,0,0,1,0,0,3,3,,2022,1.0
33,61003,41,70,6,0,173,0,4,3,1,6,1,1,0,0,0,0,3,2,,2022,3.0
33,61004,81,290,36,0,404,0,4,3,1,3,3,1,0,1,0,1,3,2,,2022,1.0
33,61005,132,119,36,0,404,0,3,3,1,6,6,0,0,0,0,0,3,3,,2022,2.0
33,61006,59,94,85,0,404,0,2,6,1,5,4,1,0,0,0,1,3,2,,2022,2.0
33,61007,81,159,80,0,404,0,1,-1,1,3,1,1,0,0,0,1,3,3,,2022,2.0
33,61008,105,227,19,0,173,0,4,3,1,4,1,1,0,1,0,1,3,2,,2022,2.0
33,61009,95,2,3,0,173,0,2,2,1,5,4,1,0,1,0,0,3,2,,2022,3.0
33,61010,14,238,3,0,404,0,1,-1,4,1,1,1,0,0,0,1,2,3,,2022,1.0
33,61011,14,236,33,0,173,0,4,2,4,4,4,1,0,1,0,1,2,2,,2022,2.0
33,61012,14,104,16,0,404,0,4,3,1,1,1,0,0,0,0,0,3,2,,2022,1.0
33,61013,117,221,9,0,404,0,4,6,1,5,5,0,0,0,0,1,3,3,,2022,4.0
33,61014,14,31,4,0,404,0,4,2,1,5,1,0,0,1,0,1,3,3,,2022,3.0
33,61015,81,160,25,0,404,1,4,2,1,1,1,1,0,1,0,1,3,2,,2022,2.0
33,61016,14,48,62,0,404,1,3,6,1,5,5,1,0,0,0,0,3,3,,2022,2.0
33,61017,81,290,38,0,404,0,3,2,1,5,5,1,0,0,0,0,3,3,,2022,2.0
33,61018,62,106,8,0,173,0,4,2,1,5,3,1,0,1,0,0,3,3,,2022,2.0
33,61019,41,164,2,0,404,0,1,-1,1,5,5,1,0,0,0,1,3,3,,2022,4.0
33,61020,88,182,29,0,404,0,3,2,1,3,4,0,0,0,0,0,3,2,,2022,2.0
33,61021,139,198,67,0,404,0,3,3,1,1,1,0,0,0,0,0,2,2,,2022,1.0
33,61022,41,70,41,0,449,0,1,3,1,6,6,1,0,0,0,1,3,3,,2022,1.0
33,61023,57,90,9,0,404,0,2,6,1,6,6,0,0,0,0,0,3,3,,2022,4.0
33,61024,16,18,35,0,449,0,3,3,1,5,4,1,0,0,0,0,2,3,,2022,3.0
33,61025,84,85,9,0,404,0,4,2,1,5,5,0,0,0,0,0,3,2,,2022,4.0
33,61026,81,136,9,0,404,1,2,2,4,5,3,0,0,0,0,0,3,3,,2022,2.0
33,61027,81,97,6,0,173,1,2,3,1,3,2,0,0,1,0,1,3,3,,2022,2.0
33,61028,81,233,16,0,173,1,2,2,1,3,3,0,0,1,0,1,3,2,,2022,0.0
33,61029,81,270,38,0,404,0,2,2,1,5,5,1,0,1,0,0,3,3,,2022,4.0
33,61030,59,93,41,0,449,0,3,2,1,5,5,1,0,0,0,0,3,3,,2022,4.0
33,61031,81,136,9,0,404,1,2,2,1,6,5,0,0,0,0,0,3,2,,2022,4.0
33,61032,141,246,29,0,404,0,3,2,1,4,3,0,0,0,0,1,3,2,,2022,2.0
33,61033,130,198,17,0,404,0,3,2,1,6,6,1,0,1,0,0,3,3,,2022,3.0
33,61034,56,102,23,0,173,0,2,2,1,5,3,0,0,0,0,1,3,2,,2022,1.0
33,61035,81,212,19,0,173,0,1,-1,1,5,3,1,0,1,0,1,3,2,,2022,1.0
33,61036,49,242,25,0,404,0,2,6,1,6,4,1,0,0,0,1,3,2,,2022,4.0
33,61037,110,229,46,0,449,0,2,6,1,6,5,0,0,0,0,0,3,3,,2022,4.0
33,61038,78,13,3,0,449,0,4,2,1,6,4,0,0,0,0,0,3,3,,2022,1.0
33,61039,42,73,31,0,173,0,2,2,1,5,5,0,0,0,0,0,3,2,,2022,1.0
33,61040,120,229,29,0,404,0,2,6,1,5,1,1,0,1,0,1,3,3,,2022,4.0
33,61041,142,222,13,0,173,0,3,2,1,6,5,0,0,1,0,1,3,3,,2022,4.0
33,61042,113,211,63,0,173,0,2,1,1,5,3,0,0,0,0,0,3,2,,2022,4.0
33,61043,81,212,61,0,404,0,4,2,1,5,4,1,0,0,0,0,3,2,,2022,2.0
33,61044,81,248,89,0,404,0,3,1,1,3,4,0,0,0,0,0,3,2,,2022,2.0
33,61045,100,195,12,0,173,0,3,3,1,5,5,0,0,1,0,1,3,2,,2022,1.0
33,61046,49,2,1,0,404,0,1,6,1,5,5,0,0,0,0,0,3,2,,2022,2.0
33,61047,53,81,16,0,404,0,4,2,1,3,1,0,0,0,0,1,3,3,,2022,2.0
33,61048,105,242,55,0,110,0,4,2,1,1,1,0,0,1,0,0,2,3,,2022,3.0
33,61049,126,229,40,0,404,0,4,3,1,3,3,0,0,0,0,0,3,3,,2022,0.0
33,61050,105,254,6,0,173,0,3,6,4,5,5,0,0,0,0,1,3,3,,2022,1.0
33,61051,81,136,24,0,404,1,2,3,1,5,3,0,0,0,0,0,3,2,,2022,1.0
33,61052,81,162,9,0,404,0,3,2,4,1,2,0,0,1,0,0,2,2,,2022,1.0
33,61053,91,249,53,0,404,0,2,2,1,4,4,1,0,1,0,0,3,3,,2022,1.0
33,61054,95,89,1,0,404,0,4,2,1,5,4,1,0,1,0,0,3,2,,2022,3.0
33,61055,53,81,9,0,404,0,3,3,1,4,3,1,0,0,0,1,3,3,,2022,2.0
33,61056,2,78,40,0,404,0,2,6,1,6,6,1,0,0,0,1,3,3,,2022,4.0
33,61057,14,104,40,0,404,0,4,2,1,5,4,0,0,1,0,1,3,3,,2022,1.0
33,61058,110,128,75,0,449,0,2,2,1,6,6,0,0,0,0,1,3,3,,2022,3.0
33,61059,81,62,15,0,404,0,4,2,4,1,1,0,0,1,0,0,2,3,,2022,0.0
33,61060,105,199,1,0,404,1,4,3,1,1,1,1,0,0,0,0,2,2,,2022,1.0
33,61061,81,152,8,0,173,1,4,3,4,6,4,0,0,0,0,0,3,2,,2022,1.0
33,61062,84,85,99,0,173,0,-1,-1,1,5,1,0,0,0,0,0,3,3,,2022,1.0
33,61063,105,227,41,0,449,0,1,-1,1,5,5,0,0,0,0,0,3,2,,2022,2.0
33,61064,105,254,55,0,110,0,2,6,1,3,1,0,0,0,0,0,3,2,,2022,4.0
33,61065,59,23,34,0,110,0,6,6,1,1,3,0,0,0,0,0,2,2,,2022,1.0
33,61066,53,49,24,0,404,0,2,2,4,5,3,0,0,1,0,1,3,2,,2022,2.0
33,61067,80,132,4,0,404,0,2,2,1,1,1,1,0,1,0,1,2,2,,2022,1.0
33,61068,99,209,17,0,404,0,3,1,1,4,3,0,0,0,0,0,2,2,,2022,0.0
33,61069,81,130,45,0,404,1,2,6,4,5,5,1,0,1,0,1,3,2,,2022,1.0
33,61070,81,212,41,0,449,0,2,6,1,5,1,0,0,0,0,0,3,2,,2022,4.0
33,61071,126,90,27,0,404,0,2,6,1,5,3,1,0,0,0,0,3,3,,2022,2.0
33,61072,84,267,3,0,449,0,3,2,1,5,4,0,0,0,0,0,3,2,,2022,3.0
33,61073,84,85,58,0,449,0,3,3,1,3,1,0,0,0,0,0,3,3,,2022,4.0
33,61074,81,154,45,0,404,1,4,1,1,5,3,1,0,0,0,1,3,3,,2022,1.0
33,61075,14,238,37,0,404,0,4,6,1,1,1,0,0,0,0,0,3,3,,2022,1.0
33,61076,59,23,61,0,404,0,4,1,1,3,1,0,0,1,0,0,3,2,,2022,1.0
33,61077,14,238,16,0,404,0,3,1,1,1,1,1,0,0,0,1,2,2,,2022,2.0
